84,L. Sané 23/24,Bayern München,28,0.966,0.94,0.829,0.969,0.969,0.956,0.914,2251
85,Samuel Lino 23/24,Atlético Madrid,24,0.945,0.786,0.438,0.396,0.662,0.809,0.773,2250
86,Sergio Arribas 23/24,Almería,22,0.337,0.17,0.902,0.786,0.126,0.278,0.193,2249
87,F. Mollet 23/24,Nantes,32,0.043,0.144,0.438,0.693,0.662,0.056,0.216,2247
88,R. Sterling 23/24,Chelsea,29,0.909,0.894,0.829,0.801,0.757,0.886,0.894,2245
89,Gabriel Martinelli 23/24,Arsenal,22,0.889,0.889,0.693,0.801,0.51,0.935,0.925,2234
90,V. Tsygankov 23/24,Girona,26,0.541,0.347,0.829,0.832,0.907,0.773,0.363,2219
91,B. Mbeumo 23/24,Brentford,24,0.51,0.646,0.693,0.945,0.842,0.729,0.739,2218
92,Fran Pérez 23/24,Valencia,21,0.456,0.667,0.077,0.038,0.662,0.18,0.451,2217
93,T. Chong 23/24,Luton Town,24,0.487,0.479,0.438,0.1,0,0.097,0.337,2205
94,J. Bamba 23/24,Celta de Vigo,28,0.729,0.768,0.311,0.255,0.304,0.371,0.708,2190
95,J. Casimir 23/24,Le Havre,22,0.407,0.407,0,0.123,0.78,0.626,0.306,2177
96,M. Almirón 23/24,Newcastle United,30,0.621,0.368,0.311,0.324,0.126,0.072,0.265,2165
97,T. Asano 23/24,Bochum,29,0.208,0.27,0.497,0.631,0.126,0.417,0.247,2151
98,J. Boga 23/24,Nice,27,0.971,0.909,0.608,0.489,0.78,0.255,0.842,2138
99,Lee Jae-Sung 23/24,Mainz 05,31,0.023,0.025,0.497,0.188,0.304,0.317,0.028,2133
100,R. Vargas 23/24,Augsburg,25,0.27,0.502,0.53,0.396,0.36,0.278,0.396,2128
101,J. Kluivert 23/24,Bournemouth,25,0.577,0.603,0.798,0.657,0,0.396,0.569,2095
102,Mousa Al Tamari 23/24,Montpellier,26,0.824,0.59,0.628,0.396,0.36,0.494,0.474,2089
103,C. Hudson-Odoi 23/24,Nottingham Forest,23,0.925,0.698,0.878,0.324,0.126,0.396,0.786,2085
104,M. Zaccagni 23/24,Lazio,28,0.847,0.953,0.734,0.556,0.126,0.332,0.912,2076
105,K. Van Den Kerkhof 23/24,Metz,28,0.51,0.564,0.077,0.123,0.546,0.417,0.502,2067
106,J. McAtee 23/24,Sheffield United,21,0.564,0.368,0.231,0.152,0.36,0.082,0.255,2065
107,D. Lazović 23/24,Hellas Verona,33,0.121,0.18,0.231,0.474,0.36,0.494,0.345,2065
108,G. Laborde 23/24,Nice,30,0.123,0.373,0.53,0.809,0.126,0.507,0.512,2056
109,Marvin Park 23/24,Las Palmas,23,0.345,0.335,0,0.03,0.36,0.17,0.208,2047
110,J. Allevinah 23/24,Clermont,29,0.744,0.695,0.231,0.123,0.126,0.353,0.577,2035
111,N. González 23/24,Fiorentina,26,0.615,0.582,0.961,0.801,0.126,0.17,0.688,2024
112,A. Saelemaekers 23/24,Bologna,24,0.634,0.6,0.53,0.396,0.36,0.626,0.502,2022
113,M. Sissoko 23/24,Nantes,34,0.185,0.051,0,0.007,0,0.092,0.015,1999
114,Robert Navarro 23/24,Cádiz,22,0.762,0.757,0.087,0.152,0.172,0.523,0.731,1999
115,L. Maina 23/24,Köln,24,0.842,0.654,0.087,0.123,0.592,0.458,0.615,1990
116,Alberto Moleiro 23/24,Las Palmas,20,0.86,0.546,0.371,0.1,0.592,0.384,0.461,1969
117,M. Cancellieri 23/24,Empoli,22,0.384,0.77,0.53,0.556,0.36,0.296,0.636,1964
118,R. Orsolini 23/24,Bologna,27,0.507,0.742,0.914,0.809,0.36,0.296,0.744,1964
119,E. Nuamah 23/24,Olympique Lyonnais,20,0.94,0.912,0.371,0.68,0.36,0.384,0.891,1955
120,Pablo Sarabia 23/24,Wolverhampton,32,0.157,0.164,0.231,0.868,0.938,0.597,0.309,1940
121,R. Oudin 23/24,Lecce,27,0.03,0.041,0.371,0.489,0.36,0.317,0.118,1925
122,D. Malen 23/24,Borussia Dortmund,25,0.664,0.791,0.989,0.884,0.172,0.548,0.889,1918
123,C. Ngonge 23/24,Napoli,24,0.592,0.824,0.845,0.693,0.36,0.494,0.819,1916
124,D. Ndoye 23/24,Bologna,23,0.881,0.788,0.087,0.231,0.36,0.136,0.675,1907
125,S. El Shaarawy 23/24,Roma,31,0.404,0.407,0.371,0.301,0.739,0.615,0.255,1905
126,Jaume Costa 23/24,Mallorca,36,0.237,0.067,0,0.007,0.172,0.396,0.126,1897
127,Iván Alejo 23/24,Cádiz,29,0.425,0.662,0,0.007,0.425,0.255,0.76,1886
128,L. Trossard 23/24,Arsenal,29,0.69,0.402,0.987,0.891,0.172,0.332,0.546,1868
129,H. Wilson 23/24,Fulham,27,0.407,0.19,0.569,0.373,0.842,0.332,0.198,1868
