88,P. Bochniewicz 23/24,Heerenveen,28,0.714,0.685,0.94,0.432,0.389,0.778,0.786,2512
89,B. Benamar 23/24,Volendam,27,0.45,0.562,0.663,0.56,0.351,0.841,0.78,2472
90,J. Flint 23/24,Volendam,23,0.252,0.325,0.586,0.993,0.43,0.536,0.347,2453
91,R. El Yaakoubi 23/24,Excelsior,28,0.307,0.065,0.74,0.773,0.296,0.729,0.751,2440
92,B. Vriends 23/24,Sparta Rotterdam,33,0.54,0.626,0.795,0.591,0.872,0.681,0.118,2393
93,M. Hilgers 23/24,Twente,23,0.679,0.696,0.454,0.224,0.49,0.068,0.914,2387
94,N. Isimat-Mirin 23/24,Vitesse,32,0.529,0.158,0.536,0.973,0.905,0.745,0.221,2386
95,N. Viergever 23/24,Utrecht,34,0.562,0.729,0.885,0.2,0.512,0.446,0.874,2323
96,J. Jacobs 23/24,Almere City,24,0.008,0.002,0.626,0.916,0.654,0.479,0.307,2200
97,J. Šutalo 23/24,Ajax,24,0.927,0.868,0.474,0.819,0.989,0.435,0.443,2189
98,D. Oroz 23/24,Vitesse,23,0.263,0.103,0.569,0.692,0.206,0.413,0.367,2055
99,P. Sandler 23/24,NEC,27,0.756,0.923,0.619,0.206,0.672,0.624,0.457,2020
100,G. Nauber 23/24,Go Ahead Eagles,32,0.217,0.626,0.503,0.283,0.52,0.353,0.129,1998
101,T. Velthuis 23/24,Sparta Rotterdam,22,0.628,0.668,0.378,0.424,0.6,0.285,0.474,1970
102,T. Barbet 23/24,Almere City,23,0.054,0.068,0.573,0.582,0.079,0.389,0.512,1963
103,Alexandre Penetra 23/24,AZ,22,0.789,0.408,0.828,0.142,0.492,0.059,0.542,1902
104,M. van der Hoorn 23/24,Utrecht,31,0.49,0.316,0.863,0.446,0.367,0.874,0.38,1854
105,S. Sonnenberg 23/24,Heracles,25,0.378,0.4,0.307,0.863,0.978,0.784,0.512,1844
106,J. Amofa 23/24,Go Ahead Eagles,25,0.193,0.549,0.767,0.452,0.621,0.325,0.879,1817
107,S. Nieuwpoort 23/24,Excelsior,31,0.261,0.232,0.013,0.01,0.835,0.107,0.008,1574
