Marquinhos (Centre-back),https://datamb.football/Marquinhos_Centre-back_stats
R. Flamingo (Centre-back),https://datamb.football/R_Flamingo_Centre-back_stats
A. Obispo (Centre-back),https://datamb.football/A_Obispo_Centre-back_stats
T. Scheller (Centre-back),https://datamb.football/T_Scheller_Centre-back_stats
J. ter Horst (Centre-back),https://datamb.football/J_ter_Horst_Centre-back_stats
M. Hansen (Centre-back),https://datamb.football/M_Hansen_Centre-back_stats
D. Coppola (Centre-back),https://datamb.football/D_Coppola_Centre-back_stats
S. Chergui (Centre-back),https://datamb.football/S_Chergui_Centre-back_stats
M. Troilo (Centre-back),https://datamb.football/M_Troilo_Centre-back_stats
J. Kiwior (Centre-back),https://datamb.football/J_Kiwior_Centre-back_stats
J. Bednarek (Centre-back),https://datamb.football/J_Bednarek_Centre-back_stats
W. Orbán (Centre-back),https://datamb.football/W_Orban_Centre-back_stats
F. González (Centre-back),https://datamb.football/F_Gonzalez_Centre-back_stats
Pablo Ramón (Centre-back),https://datamb.football/Pablo_Ramon_Centre-back_stats
Manu Hernando (Centre-back),https://datamb.football/Manu_Hernando_Centre-back_stats
P. Ciss (Centre-back),https://datamb.football/P_Ciss_Centre-back_stats
F. Lejeune (Centre-back),https://datamb.football/F_Lejeune_Centre-back_stats
Natan (Centre-back),https://datamb.football/Natan_Centre-back_stats
Marc Bartra (Centre-back),https://datamb.football/Marc_Bartra_Centre-back_stats
I. Konaté (Centre-back),https://datamb.football/I_Konate_Centre-back_stats
Dean Huijsen (Centre-back),https://datamb.football/Dean_Huijsen_Centre-back_stats
Igor Zubeldía (Centre-back),https://datamb.football/Igor_Zubeldia_Centre-back_stats
Jon Martín (Centre-back),https://datamb.football/Jon_Martin_Centre-back_stats
C. Cresswell (Centre-back),https://datamb.football/C_Cresswell_Centre-back_stats
A. Ait Boudlal (Centre-back),https://datamb.football/A_Ait_Boudlal_Centre-back_stats
F. Petrasso (Centre-back),https://datamb.football/F_Petrasso_Centre-back_stats
Gustavo Mancha (Centre-back),https://datamb.football/Gustavo_Mancha_Centre-back_stats
Mario Hermoso (Centre-back),https://datamb.football/Mario_Hermoso_Centre-back_stats
G. Mancini (Centre-back),https://datamb.football/G_Mancini_Centre-back_stats
E. Ndicka (Centre-back),https://datamb.football/E_Ndicka_Centre-back_stats
Pedro Pacheco (Centre-back),https://datamb.football/Pedro_Pacheco_Centre-back_stats
Emanuel Fernandes (Centre-back),https://datamb.football/Emanuel_Fernandes_Centre-back_stats
F. Leysen (Centre-back),https://datamb.football/F_Leysen_Centre-back_stats
J. Idzes (Centre-back),https://datamb.football/J_Idzes_Centre-back_stats
T. Becker (Centre-back),https://datamb.football/T_Becker_Centre-back_stats
N. Katić (Centre-back),https://datamb.football/N_Kati__Centre-back_stats
A. Sanganté (Centre-back),https://datamb.football/A_Sangante_Centre-back_stats
Kike Salas (Centre-back),https://datamb.football/Kike_Salas_Centre-back_stats
Andrés Castrín (Centre-back),https://datamb.football/Andres_Castrin_Centre-back_stats
B. Martins Indi (Centre-back),https://datamb.football/B_Martins_Indi_Centre-back_stats
M. Young (Centre-back),https://datamb.football/M_Young_Centre-back_stats
N. Verschuren (Centre-back),https://datamb.football/N_Verschuren_Centre-back_stats
Vitor Carvalho (Centre-back),https://datamb.football/Vitor_Carvalho_Centre-back_stats
G. Lagerbielke (Centre-back),https://datamb.football/G_Lagerbielke_Centre-back_stats
Iván Fresneda (Centre-back),https://datamb.football/Ivan_Fresneda_Centre-back_stats
Z. Debast (Centre-back),https://datamb.football/Z_Debast_Centre-back_stats
Gonçalo Inácio (Centre-back),https://datamb.football/Goncalo_Inacio_Centre-back_stats
Eduardo Quaresma (Centre-back),https://datamb.football/Eduardo_Quaresma_Centre-back_stats
J. Mitchell (Centre-back),https://datamb.football/J_Mitchell_Centre-back_stats
A. Omobamidele (Centre-back),https://datamb.football/A_Omobamidele_Centre-back_stats
F. Jeltsch (Centre-back),https://datamb.football/F_Jeltsch_Centre-back_stats
J. Chabot (Centre-back),https://datamb.football/J_Chabot_Centre-back_stats
D. Ballard (Centre-back),https://datamb.football/D_Ballard_Centre-back_stats
S. Valk (Centre-back),https://datamb.football/S_Valk_Centre-back_stats
M. Peersman (Centre-back),https://datamb.football/M_Peersman_Centre-back_stats
A. Soualhia (Centre-back),https://datamb.football/A_Soualhia_Centre-back_stats
Eray Cömert (Centre-back),https://datamb.football/Eray_Comert_Centre-back_stats
Pietro Comuzzo (Centre-back),https://datamb.football/Pietro_Comuzzo_Centre-back_stats
Ardian Ismajli (Centre-back),https://datamb.football/Ardian_Ismajli_Centre-back_stats
Saúl Coco (Centre-back),https://datamb.football/Saul_Coco_Centre-back_stats
J. van Hecke (Centre-back),https://datamb.football/J_van_Hecke_Centre-back_stats
M. van de Ven (Centre-back),https://datamb.football/M_van_de_Ven_Centre-back_stats
M. McKenzie (Centre-back),https://datamb.football/M_McKenzie_Centre-back_stats
R. Nicolaisen (Centre-back),https://datamb.football/R_Nicolaisen_Centre-back_stats
A. Monfray (Centre-back),https://datamb.football/A_Monfray_Centre-back_stats
J. Diaz (Centre-back),https://datamb.football/J_Diaz_Centre-back_stats
R. Pröpper (Centre-back),https://datamb.football/R_Propper_Centre-back_stats
R. Nijstad (Centre-back),https://datamb.football/R_Nijstad_Centre-back_stats
M. Bruns (Centre-back),https://datamb.football/M_Bruns_Centre-back_stats
J. Abankwah (Centre-back),https://datamb.football/J_Abankwah_Centre-back_stats
O. Solet (Centre-back),https://datamb.football/O_Solet_Centre-back_stats
Z. Van den Bosch (Centre-back),https://datamb.football/Z_Van_den_Bosch_Centre-back_stats
G. Offerhaus (Centre-back),https://datamb.football/G_Offerhaus_Centre-back_stats
S. Horemans (Centre-back),https://datamb.football/S_Horemans_Centre-back_stats
N. Ogidi Nwankwo (Centre-back),https://datamb.football/N_Ogidi_Nwankwo_Centre-back_stats
Pepelu (Centre-back),https://datamb.football/Pepelu_Centre-back_stats
César Tárrega (Centre-back),https://datamb.football/Cesar_Tarrega_Centre-back_stats
Arnau Martínez (Centre-back),https://datamb.football/Arnau_Martinez_Centre-back_stats
M. Diakhaby (Centre-back),https://datamb.football/M_Diakhaby_Centre-back_stats
A. Bella-Kotchap (Centre-back),https://datamb.football/A_Bella_Kotchap_Centre-back_stats
R. Halhal (Centre-back),https://datamb.football/R_Halhal_Centre-back_stats
J. Schingtienne (Centre-back),https://datamb.football/J_Schingtienne_Centre-back_stats
J. Foyth (Centre-back),https://datamb.football/J_Foyth_Centre-back_stats
Renato Veiga (Centre-back),https://datamb.football/Renato_Veiga_Centre-back_stats
Óscar Rivas (Centre-back),https://datamb.football/_scar_Rivas_Centre-back_stats
Thiago Balieiro (Centre-back),https://datamb.football/Thiago_Balieiro_Centre-back_stats
M. Friedl (Centre-back),https://datamb.football/M_Friedl_Centre-back_stats
A. Pieper (Centre-back),https://datamb.football/A_Pieper_Centre-back_stats
F. Stam (Centre-back),https://datamb.football/F_Stam_Centre-back_stats
J. Hoogma (Centre-back),https://datamb.football/J_Hoogma_Centre-back_stats
O. Raterink (Full-back),https://datamb.football/O_Raterink_Full-back_stats
Sekou Sylla (Full-back),https://datamb.football/Sekou_Sylla_Full-back_stats
M. Chávez (Full-back),https://datamb.football/M_Chavez_Full-back_stats
E. Dijkstra (Full-back),https://datamb.football/E_Dijkstra_Full-back_stats
Pedro Barcelos (Full-back),https://datamb.football/Pedro_Barcelos_Full-back_stats
Robinho (Full-back),https://datamb.football/Robinho_Full-back_stats
A. Gaaei (Full-back),https://datamb.football/A_Gaaei_Full-back_stats
Lucas Rosa (Full-back),https://datamb.football/Lucas_Rosa_Full-back_stats
Caio Henrique (Full-back),https://datamb.football/Caio_Henrique_Full-back_stats
Francisco Chissumba (Full-back),https://datamb.football/Francisco_Chissumba_Full-back_stats
I. James (Full-back),https://datamb.football/I_James_Full-back_stats
Nabil Touaizi (Full-back),https://datamb.football/Nabil_Touaizi_Full-back_stats
J. Kalulu (Full-back),https://datamb.football/J_Kalulu_Full-back_stats
C. Arcus (Full-back),https://datamb.football/C_Arcus_Full-back_stats
Tiago Esgaio (Full-back),https://datamb.football/Tiago_Esgaio_Full-back_stats
O. Lebedenko (Full-back),https://datamb.football/O_Lebedenko_Full-back_stats
R. Calafiori (Full-back),https://datamb.football/R_Calafiori_Full-back_stats
B. White (Full-back),https://datamb.football/B_White_Full-back_stats
M. Cash (Full-back),https://datamb.football/M_Cash_Full-back_stats
I. Maatsen (Full-back),https://datamb.football/I_Maatsen_Full-back_stats
S. Kolašinac (Full-back),https://datamb.football/S_Kola_inac_Full-back_stats
D. Zappacosta (Full-back),https://datamb.football/D_Zappacosta_Full-back_stats
Yuri Berchiche (Full-back),https://datamb.football/Yuri_Berchiche_Full-back_stats
Jesús Areso (Full-back),https://datamb.football/Jesus_Areso_Full-back_stats
Marcos Llorente (Full-back),https://datamb.football/Marcos_Llorente_Full-back_stats
Álex Grimaldo (Full-back),https://datamb.football/_lex_Grimaldo_Full-back_stats
Hennes Behrens (Full-back),https://datamb.football/Hennes_Behrens_Full-back_stats
Marius Wolf (Full-back),https://datamb.football/Marius_Wolf_Full-back_stats
L. Sy (Full-back),https://datamb.football/L_Sy_Full-back_stats
C. Akpa (Full-back),https://datamb.football/C_Akpa_Full-back_stats
J. Koundé (Full-back),https://datamb.football/J_Kounde_Full-back_stats
Eric García (Full-back),https://datamb.football/Eric_Garcia_Full-back_stats
Xavi Espart (Full-back),https://datamb.football/Xavi_Espart_Full-back_stats
M. Gutiérrez (Full-back),https://datamb.football/M_Gutierrez_Full-back_stats
K. Laimer (Full-back),https://datamb.football/K_Laimer_Full-back_stats
A. Davies (Full-back),https://datamb.football/A_Davies_Full-back_stats
S. Dahl (Full-back),https://datamb.football/S_Dahl_Full-back_stats
A. Bah (Full-back),https://datamb.football/A_Bah_Full-back_stats
E. Holm (Full-back),https://datamb.football/E_Holm_Full-back_stats
Juan Miranda (Full-back),https://datamb.football/Juan_Miranda_Full-back_stats
M. Beier (Full-back),https://datamb.football/M_Beier_Full-back_stats
J. Ryerson (Full-back),https://datamb.football/J_Ryerson_Full-back_stats
Lukas Ullrich (Full-back),https://datamb.football/Lukas_Ullrich_Full-back_stats
A. Truffert (Full-back),https://datamb.football/A_Truffert_Full-back_stats
A. Smith (Full-back),https://datamb.football/A_Smith_Full-back_stats
K. Lewis-Potter (Full-back),https://datamb.football/K_Lewis_Potter_Full-back_stats
M. Kayode (Full-back),https://datamb.football/M_Kayode_Full-back_stats
B. Locko (Full-back),https://datamb.football/B_Locko_Full-back_stats
K. Lala (Full-back),https://datamb.football/K_Lala_Full-back_stats
M. Wieffer (Full-back),https://datamb.football/M_Wieffer_Full-back_stats
O. Boscagli (Full-back),https://datamb.football/O_Boscagli_Full-back_stats
F. Kadıoğlu (Full-back),https://datamb.football/F_Kad_o_lu_Full-back_stats
A. Obert (Full-back),https://datamb.football/A_Obert_Full-back_stats
Zé Pedro (Full-back),https://datamb.football/Ze_Pedro_Full-back_stats
L. Jetten (Full-back),https://datamb.football/L_Jetten_Full-back_stats
M. Costarelli (Full-back),https://datamb.football/M_Costarelli_Full-back_stats
Pedro Rosas (Full-back),https://datamb.football/Pedro_Rosas_Full-back_stats
André Geraldes (Full-back),https://datamb.football/Andre_Geraldes_Full-back_stats
Abdu Conté (Full-back),https://datamb.football/Abdu_Conte_Full-back_stats
Sergio Carreira (Full-back),https://datamb.football/Sergio_Carreira_Full-back_stats
Javi Rueda (Full-back),https://datamb.football/Javi_Rueda_Full-back_stats
J. Hato (Full-back),https://datamb.football/J_Hato_Full-back_stats
Pedro Neto (Full-back),https://datamb.football/Pedro_Neto_Full-back_stats
M. Gusto (Full-back),https://datamb.football/M_Gusto_Full-back_stats
Álex Valle (Full-back),https://datamb.football/_lex_Valle_Full-back_stats
Yan Couto (Full-back),https://datamb.football/Yan_Couto_Full-back_stats
M. van Ewijk (Full-back),https://datamb.football/M_van_Ewijk_Full-back_stats
J. Dasilva (Full-back),https://datamb.football/J_Dasilva_Full-back_stats
T. Mitchell (Full-back),https://datamb.football/T_Mitchell_Full-back_stats
A. Khalaili (Full-back),https://datamb.football/A_Khalaili_Full-back_stats
A. Rebbach (Full-back),https://datamb.football/A_Rebbach_Full-back_stats
Á. Pérez (Full-back),https://datamb.football/_Perez_Full-back_stats
Ximo Navarro (Full-back),https://datamb.football/Ximo_Navarro_Full-back_stats
Adrià Altimira (Full-back),https://datamb.football/Adria_Altimira_Full-back_stats
G. Quagliata (Full-back),https://datamb.football/G_Quagliata_Full-back_stats
Elias Baum (Full-back),https://datamb.football/Elias_Baum_Full-back_stats
Keita Kosugi (Full-back),https://datamb.football/Keita_Kosugi_Full-back_stats
Tete Morente (Full-back),https://datamb.football/Tete_Morente_Full-back_stats
Germán Valera (Full-back),https://datamb.football/German_Valera_Full-back_stats
Buba Sangaré (Full-back),https://datamb.football/Buba_Sangare_Full-back_stats
Lasse Günther (Full-back),https://datamb.football/Lasse_Gunther_Full-back_stats
Jan Gyamerah (Full-back),https://datamb.football/Jan_Gyamerah_Full-back_stats
O. El Hilali (Full-back),https://datamb.football/O_El_Hilali_Full-back_stats
Roger Hinojo (Full-back),https://datamb.football/Roger_Hinojo_Full-back_stats
Fernando Medrano (Full-back),https://datamb.football/Fernando_Medrano_Full-back_stats
Ricard Sánchez (Full-back),https://datamb.football/Ricard_Sanchez_Full-back_stats
M. Scholze (Full-back),https://datamb.football/M_Scholze_Full-back_stats
Rafa Soares (Full-back),https://datamb.football/Rafa_Soares_Full-back_stats
M. Röhl (Full-back),https://datamb.football/M_Rohl_Full-back_stats
V. Mykolenko (Full-back),https://datamb.football/V_Mykolenko_Full-back_stats
S. Janssen (Full-back),https://datamb.football/S_Janssen_Full-back_stats
R. Meissen (Full-back),https://datamb.football/R_Meissen_Full-back_stats
Rodrigo Pinheiro (Full-back),https://datamb.football/Rodrigo_Pinheiro_Full-back_stats
Pedro Bondo (Full-back),https://datamb.football/Pedro_Bondo_Full-back_stats
G. Read (Full-back),https://datamb.football/G_Read_Full-back_stats
Mika Mármol (Full-back),https://datamb.football/Mika_Marmol_Full-back_stats
Víctor Valdepeñas (Full-back),https://datamb.football/Victor_Valdepenas_Full-back_stats
João Mário (Full-back),https://datamb.football/Jo_o_Mario_Full-back_stats
J. Dahlhaus (Full-back),https://datamb.football/J_Dahlhaus_Full-back_stats
Ivo Pinto (Full-back),https://datamb.football/Ivo_Pinto_Full-back_stats
S. Wylin (Full-back),https://datamb.football/S_Wylin_Full-back_stats
J. Makengo (Full-back),https://datamb.football/J_Makengo_Full-back_stats
G. Bracaglia (Full-back),https://datamb.football/G_Bracaglia_Full-back_stats
A. Oyono (Full-back),https://datamb.football/A_Oyono_Full-back_stats
T. Castagne (Full-back),https://datamb.football/T_Castagne_Full-back_stats
A. Robinson (Full-back),https://datamb.football/A_Robinson_Full-back_stats
B. Norton-Cuffy (Full-back),https://datamb.football/B_Norton_Cuffy_Full-back_stats
M. Ellertsson (Full-back),https://datamb.football/M_Ellertsson_Full-back_stats
Andrés García (Full-back),https://datamb.football/Andres_Garcia_Full-back_stats
J. Mojica (Full-back),https://datamb.football/J_Mojica_Full-back_stats
Weverson (Full-back),https://datamb.football/Weverson_Full-back_stats
Ricardo Esgaio (Full-back),https://datamb.football/Ricardo_Esgaio_Full-back_stats
D. James (Full-back),https://datamb.football/D_James_Full-back_stats
A. Sampsted (Full-back),https://datamb.football/A_Sampsted_Full-back_stats
J. Schreuders (Full-back),https://datamb.football/J_Schreuders_Full-back_stats
W. Prins (Full-back),https://datamb.football/W_Prins_Full-back_stats
O. Braude (Full-back),https://datamb.football/O_Braude_Full-back_stats
V. Zagaritis (Full-back),https://datamb.football/V_Zagaritis_Full-back_stats
Vladimír Coufal (Full-back),https://datamb.football/Vladimir_Coufal_Full-back_stats
L. Coyle (Full-back),https://datamb.football/L_Coyle_Full-back_stats
R. Giles (Full-back),https://datamb.football/R_Giles_Full-back_stats
F. Dimarco (Full-back),https://datamb.football/F_Dimarco_Full-back_stats
A. Diouf (Full-back),https://datamb.football/A_Diouf_Full-back_stats
L. Davis (Full-back),https://datamb.football/L_Davis_Full-back_stats
D. O'Shea (Full-back),https://datamb.football/D_O_Shea_Full-back_stats
Z. Çelik (Full-back),https://datamb.football/Z_elik_Full-back_stats
P. Kalulu (Full-back),https://datamb.football/P_Kalulu_Full-back_stats
Alessio Castro-Montes (Full-back),https://datamb.football/Alessio_Castro_Montes_Full-back_stats
Gideon Mensah (Full-back),https://datamb.football/Gideon_Mensah_Full-back_stats
R. Floriani Mussolini (Full-back),https://datamb.football/R_Floriani_Mussolini_Full-back_stats
T. Pembélé (Full-back),https://datamb.football/T_Pembele_Full-back_stats
Lucas Buadés (Full-back),https://datamb.football/Lucas_Buades_Full-back_stats
Lucas Calodat (Full-back),https://datamb.football/Lucas_Calodat_Full-back_stats
Danilo Veiga (Full-back),https://datamb.football/Danilo_Veiga_Full-back_stats
J. Justin (Full-back),https://datamb.football/J_Justin_Full-back_stats
J. Bogle (Full-back),https://datamb.football/J_Bogle_Full-back_stats
M. Skóraś (Full-back),https://datamb.football/M_Skora__Full-back_stats
M. Udol (Full-back),https://datamb.football/M_Udol_Full-back_stats
Nacho (Full-back),https://datamb.football/Nacho_Full-back_stats
Manu Sánchez (Full-back),https://datamb.football/Manu_Sanchez_Full-back_stats
Tiago Santos (Full-back),https://datamb.football/Tiago_Santos_Full-back_stats
R. Perraud (Full-back),https://datamb.football/R_Perraud_Full-back_stats
J. Frimpong (Full-back),https://datamb.football/J_Frimpong_Full-back_stats
M. Kerkez (Full-back),https://datamb.football/M_Kerkez_Full-back_stats
A. Kouassi (Full-back),https://datamb.football/A_Kouassi_Full-back_stats
T. Le Bris (Full-back),https://datamb.football/T_Le_Bris_Full-back_stats
Phillipp Mwene (Full-back),https://datamb.football/Phillipp_Mwene_Full-back_stats
Anthony Caci (Full-back),https://datamb.football/Anthony_Caci_Full-back_stats
A. Khusanov (Full-back),https://datamb.football/A_Khusanov_Full-back_stats
J. Gvardiol (Full-back),https://datamb.football/J_Gvardiol_Full-back_stats
Diogo Dalot (Full-back),https://datamb.football/Diogo_Dalot_Full-back_stats
L. Shaw (Full-back),https://datamb.football/L_Shaw_Full-back_stats
Igor Julião (Full-back),https://datamb.football/Igor_Juli_o_Full-back_stats
Paulo Henrique (Full-back),https://datamb.football/Paulo_Henrique_Full-back_stats
S. Chukwueze (Full-back),https://datamb.football/S_Chukwueze_Full-back_stats
P. Estupiñán (Full-back),https://datamb.football/P_Estupinan_Full-back_stats
Vanderson (Full-back),https://datamb.football/Vanderson_Full-back_stats
Nazinho (Full-back),https://datamb.football/Nazinho_Full-back_stats
Ricardo Mangas (Full-back),https://datamb.football/Ricardo_Mangas_Full-back_stats
S. Birindelli (Full-back),https://datamb.football/S_Birindelli_Full-back_stats
Dinis Pinto (Full-back),https://datamb.football/Dinis_Pinto_Full-back_stats
Kiko (Full-back),https://datamb.football/Kiko_Full-back_stats
Leandro Santos (Full-back),https://datamb.football/Leandro_Santos_Full-back_stats
R. Garrido Hierro (Full-back),https://datamb.football/R_Garrido_Hierro_Full-back_stats
José Salinas (Full-back),https://datamb.football/Jose_Salinas_Full-back_stats
Carlos Puga (Full-back),https://datamb.football/Carlos_Puga_Full-back_stats
C. Bischoff (Full-back),https://datamb.football/C_Bischoff_Full-back_stats
A. Tahaui (Full-back),https://datamb.football/A_Tahaui_Full-back_stats
M. Jensen (Full-back),https://datamb.football/M_Jensen_Full-back_stats
W. Kokolo (Full-back),https://datamb.football/W_Kokolo_Full-back_stats
Wesley Gasolina (Full-back),https://datamb.football/Wesley_Gasolina_Full-back_stats
G. Di Lorenzo (Full-back),https://datamb.football/G_Di_Lorenzo_Full-back_stats
L. Spinazzola (Full-back),https://datamb.football/L_Spinazzola_Full-back_stats
L. Hall (Full-back),https://datamb.football/L_Hall_Full-back_stats
A. Dedić (Full-back),https://datamb.football/A_Dedi__Full-back_stats
M. Bard (Full-back),https://datamb.football/M_Bard_Full-back_stats
J. Clauss (Full-back),https://datamb.football/J_Clauss_Full-back_stats
N. Williams (Full-back),https://datamb.football/N_Williams_Full-back_stats
O. Aina (Full-back),https://datamb.football/O_Aina_Full-back_stats
Z. Athekame (Full-back),https://datamb.football/Z_Athekame_Full-back_stats
T. Weah (Full-back),https://datamb.football/T_Weah_Full-back_stats
Emerson Palmieri (Full-back),https://datamb.football/Emerson_Palmieri_Full-back_stats
Abel Bretones (Full-back),https://datamb.football/Abel_Bretones_Full-back_stats
Íñigo Arguibide (Full-back),https://datamb.football/_nigo_Arguibide_Full-back_stats
O. Aertssen (Full-back),https://datamb.football/O_Aertssen_Full-back_stats
S. Floranus (Full-back),https://datamb.football/S_Floranus_Full-back_stats
D. van der Haar (Full-back),https://datamb.football/D_van_der_Haar_Full-back_stats
W. Zaire-Emery (Full-back),https://datamb.football/W_Zaire_Emery_Full-back_stats
A. Hakimi (Full-back),https://datamb.football/A_Hakimi_Full-back_stats
Mauro Júnior (Full-back),https://datamb.football/Mauro_Junior_Full-back_stats
S. Dest (Full-back),https://datamb.football/S_Dest_Full-back_stats
R. Obermair (Full-back),https://datamb.football/R_Obermair_Full-back_stats
L. Curda (Full-back),https://datamb.football/L_Curda_Full-back_stats
Otávio (Full-back),https://datamb.football/Otavio_Full-back_stats
A. Camara (Full-back),https://datamb.football/A_Camara_Full-back_stats
E. Valeri (Full-back),https://datamb.football/E_Valeri_Full-back_stats
E. Del Prato (Full-back),https://datamb.football/E_Del_Prato_Full-back_stats
N. Pérez (Full-back),https://datamb.football/N_Perez_Full-back_stats
A. Costa (Full-back),https://datamb.football/A_Costa_Full-back_stats
Martim Fernandes (Full-back),https://datamb.football/Martim_Fernandes_Full-back_stats
Z. Sanusi (Full-back),https://datamb.football/Z_Sanusi_Full-back_stats
R. Baku (Full-back),https://datamb.football/R_Baku_Full-back_stats
D. Raum (Full-back),https://datamb.football/D_Raum_Full-back_stats
J. Salinas (Full-back),https://datamb.football/J_Salinas_Full-back_stats
Álvaro Mantilla (Full-back),https://datamb.football/_lvaro_Mantilla_Full-back_stats
I. Balliu (Full-back),https://datamb.football/I_Balliu_Full-back_stats
Adrià Pedrosa (Full-back),https://datamb.football/Adria_Pedrosa_Full-back_stats
A. Rațiu (Full-back),https://datamb.football/A_Ra_iu_Full-back_stats
Héctor Bellerín (Full-back),https://datamb.football/Hector_Bellerin_Full-back_stats
Fran García (Full-back),https://datamb.football/Fran_Garcia_Full-back_stats
Marc Cucurella (Full-back),https://datamb.football/Marc_Cucurella_Full-back_stats
D. Dumfries (Full-back),https://datamb.football/D_Dumfries_Full-back_stats
Jon Aramburu (Full-back),https://datamb.football/Jon_Aramburu_Full-back_stats
Sergio Gómez (Full-back),https://datamb.football/Sergio_Gomez_Full-back_stats
Q. Merlin (Full-back),https://datamb.football/Q_Merlin_Full-back_stats
P. Frankowski (Full-back),https://datamb.football/P_Frankowski_Full-back_stats
M. Vrousai (Full-back),https://datamb.football/M_Vrousai_Full-back_stats
G. Liavas (Full-back),https://datamb.football/G_Liavas_Full-back_stats
Nelson Abbey (Full-back),https://datamb.football/Nelson_Abbey_Full-back_stats
E. Lulli (Full-back),https://datamb.football/E_Lulli_Full-back_stats
Wesley (Full-back),https://datamb.football/Wesley_Full-back_stats
Guilherme Romão (Full-back),https://datamb.football/Guilherme_Rom_o_Full-back_stats
Calila (Full-back),https://datamb.football/Calila_Full-back_stats
J. Doig (Full-back),https://datamb.football/J_Doig_Full-back_stats
S. Cinquegrano (Full-back),https://datamb.football/S_Cinquegrano_Full-back_stats
G. Suazo (Full-back),https://datamb.football/G_Suazo_Full-back_stats
Juan Iglesias (Full-back),https://datamb.football/Juan_Iglesias_Full-back_stats
L. Martes (Full-back),https://datamb.football/L_Martes_Full-back_stats
B. Kuipers (Full-back),https://datamb.football/B_Kuipers_Full-back_stats
Víctor Gómez (Full-back),https://datamb.football/Victor_Gomez_Full-back_stats
Diogo Travassos (Full-back),https://datamb.football/Diogo_Travassos_Full-back_stats
Gabriel Silva (Full-back),https://datamb.football/Gabriel_Silva_Full-back_stats
M. Araújo (Full-back),https://datamb.football/M_Araujo_Full-back_stats
G. Vagiannidis (Full-back),https://datamb.football/G_Vagiannidis_Full-back_stats
G. Antwi (Full-back),https://datamb.football/G_Antwi_Full-back_stats
L. Hogsberg (Full-back),https://datamb.football/L_Hogsberg_Full-back_stats
M. Mittelstädt (Full-back),https://datamb.football/M_Mittelstadt_Full-back_stats
J. Vagnoman (Full-back),https://datamb.football/J_Vagnoman_Full-back_stats
N. Mukiele (Full-back),https://datamb.football/N_Mukiele_Full-back_stats
T. Meunier (Full-back),https://datamb.football/T_Meunier_Full-back_stats
Reinildo (Full-back),https://datamb.football/Reinildo_Full-back_stats
G. Alders (Full-back),https://datamb.football/G_Alders_Full-back_stats
J. Hardeveld (Full-back),https://datamb.football/J_Hardeveld_Full-back_stats
Niccolò Fortini (Full-back),https://datamb.football/Niccolo_Fortini_Full-back_stats
Alessio Cacciamani (Full-back),https://datamb.football/Alessio_Cacciamani_Full-back_stats
A. Gray (Full-back),https://datamb.football/A_Gray_Full-back_stats
Pedro Porro (Full-back),https://datamb.football/Pedro_Porro_Full-back_stats
A. Robertson (Full-back),https://datamb.football/A_Robertson_Full-back_stats
C. Tape (Full-back),https://datamb.football/C_Tape_Full-back_stats
I. Diallo (Full-back),https://datamb.football/I_Diallo_Full-back_stats
L. Maronnier (Full-back),https://datamb.football/L_Maronnier_Full-back_stats
A. Ouzenadji (Full-back),https://datamb.football/A_Ouzenadji_Full-back_stats
B. van Rooij (Full-back),https://datamb.football/B_van_Rooij_Full-back_stats
A. Adelgaard (Full-back),https://datamb.football/A_Adelgaard_Full-back_stats
H. Kamara (Full-back),https://datamb.football/H_Kamara_Full-back_stats
M. Vojvoda (Full-back),https://datamb.football/M_Vojvoda_Full-back_stats
T. Rothe (Full-back),https://datamb.football/T_Rothe_Full-back_stats
J. Juranović (Full-back),https://datamb.football/J_Juranovi__Full-back_stats
N. Vesterlund (Full-back),https://datamb.football/N_Vesterlund_Full-back_stats
A. Zagré (Full-back),https://datamb.football/A_Zagre_Full-back_stats
Jesús Vázquez (Full-back),https://datamb.football/Jesus_Vazquez_Full-back_stats
A. Hainaut (Full-back),https://datamb.football/A_Hainaut_Full-back_stats
R. Haps (Full-back),https://datamb.football/R_Haps_Full-back_stats
Carlos Romero (Full-back),https://datamb.football/Carlos_Romero_Full-back_stats
S. Mouriño (Full-back),https://datamb.football/S_Mourino_Full-back_stats
Tony Strata (Full-back),https://datamb.football/Tony_Strata_Full-back_stats
João Mendes (Full-back),https://datamb.football/Jo_o_Mendes_Full-back_stats
O. Deman (Full-back),https://datamb.football/O_Deman_Full-back_stats
N. Tjoe-A-On (Full-back),https://datamb.football/N_Tjoe_A_On_Full-back_stats
P. Van Loon (Full-back),https://datamb.football/P_Van_Loon_Full-back_stats
H. ter Avest (Full-back),https://datamb.football/H_ter_Avest_Full-back_stats
M. Jiménez (Midfielder),https://datamb.football/M_Jimenez_Midfielder_stats
J. Kilo (Midfielder),https://datamb.football/J_Kilo_Midfielder_stats
K. Smit (Midfielder),https://datamb.football/K_Smit_Midfielder_stats
P. Koopmeiners (Midfielder),https://datamb.football/P_Koopmeiners_Midfielder_stats
D. Kwakman (Midfielder),https://datamb.football/D_Kwakman_Midfielder_stats
S. Messeguem (Midfielder),https://datamb.football/S_Messeguem_Midfielder_stats
C. Kahraman (Midfielder),https://datamb.football/C_Kahraman_Midfielder_stats
André Ceitil (Midfielder),https://datamb.football/Andre_Ceitil_Midfielder_stats
Alejandro Mestanza (Midfielder),https://datamb.football/Alejandro_Mestanza_Midfielder_stats
